4498,12,3,12,5,13,+00000563.0000,+00083.0000,+000000046729.00
4499,3,97,10,5,8,+00001124.0000,+00095.0000,+000000106780.00
4500,18,60,20,5,20,+00001372.0000,+00077.0000,+000000105644.00
4501,13,56,17,5,5,+00000697.0000,+00056.0000,+000000039032.00
4502,18,79,11,5,4,+00000935.0000,+00112.0000,+000000104720.00
4503,16,76,19,5,10,+00000734.0000,+00127.0000,+000000093218.00
4504,14,99,3,5,13,+00001174.0000,+00075.0000,+000000088050.00
4505,14,49,12,5,17,+00000944.0000,+00062.0000,+000000058528.00
4506,1,91,3,5,18,+00000893.0000,+00130.0000,+000000116090.00
4507,17,58,1,5,10,+00000923.0000,+00146.0000,+000000134758.00
4508,11,61,20,5,17,+00001353.0000,+00106.0000,+000000143418.00
4509,13,58,10,5,12,+00001215.0000,+00147.0000,+000000178605.00
4510,14,10,4,5,2,+00001381.0000,+00139.0000,+000000191959.00
4511,13,4,4,5,16,+00001012.0000,+00125.0000,+000000126500.00
4512,15,83,11,5,12,+00001271.0000,+00055.0000,+000000069905.00
4513,4,73,15,5,5,+00000920.0000,+00078.0000,+000000071760.00
4514,16,87,13,5,12,+00000520.0000,+00060.0000,+000000031200.00
4515,11,68,17,5,19,+00000568.0000,+00122.0000,+000000069296.00
4516,18,85,17,5,6,+00000764.0000,+00133.0000,+000000101612.00
4517,16,65,7,5,1,+00001043.0000,+00075.0000,+000000078225.00
4518,3,31,5,5,15,+00001095.0000,+00086.0000,+000000094170.00
4519,7,95,1,5,17,+00000602.0000,+00099.0000,+000000059598.00
4520,11,15,12,5,10,+00001491.0000,+00128.0000,+000000190848.00
4521,12,31,11,5,4,+00000909.0000,+00133.0000,+000000120897.00
4522,20,102,12,5,14,+00000928.0000,+00064.0000,+000000059392.00
4523,18,68,8,5,17,+00001477.0000,+00067.0000,+000000098959.00
4524,14,41,17,5,4,+00001311.0000,+00068.0000,+000000089148.00
4525,6,34,19,5,3,+00000827.0000,+00057.0000,+000000047139.00
4526,15,26,6,5,5,+00001256.0000,+00099.0000,+000000124344.00
4527,9,6,5,5,16,+00001439.0000,+00121.0000,+000000174119.00
4528,11,43,15,5,3,+00000997.0000,+00126.0000,+000000125622.00
4529,11,64,11,5,2,+00001434.0000,+00104.0000,+000000149136.00
4530,17,34,13,5,18,+00001037.0000,+00133.0000,+000000137921.00
4531,1,67,8,5,13,+00000729.0000,+00131.0000,+000000095499.00
4532,4,5,2,5,4,+00000537.0000,+00068.0000,+000000036516.00
4533,8,35,19,5,11,+00001307.0000,+00106.0000,+000000138542.00
4534,15,65,18,5,20,+00000956.0000,+00062.0000,+000000059272.00
4535,13,94,18,5,16,+00001334.0000,+00145.0000,+000000193430.00
4536,5,58,1,5,4,+00001365.0000,+00116.0000,+000000158340.00
4537,18,23,7,5,14,+00001407.0000,+00082.0000,+000000115374.00
4538,6,77,13,5,20,+00000624.0000,+00142.0000,+000000088608.00
4539,17,68,7,5,4,+00000631.0000,+00094.0000,+000000059314.00
4540,7,18,19,5,19,+00000519.0000,+00111.0000,+000000057609.00
4541,12,89,4,5,7,+00001003.0000,+00100.0000,+000000100300.00
4542,16,70,5,5,16,+00001106.0000,+00116.0000,+000000128296.00
4543,9,45,9,5,2,+00000751.0000,+00077.0000,+000000057827.00
4544,16,93,8,5,16,+00001471.0000,+00112.0000,+000000164752.00
4545,20,19,3,5,11,+00001228.0000,+00086.0000,+000000105608.00
4546,2,85,7,5,1,+00001249.0000,+00112.0000,+000000139888.00
4547,3,89,4,5,1,+00001155.0000,+00127.0000,+000000146685.00
4548,9,5,13,5,7,+00001331.0000,+00129.0000,+000000171699.00
4549,2,34,2,5,18,+00001126.0000,+00092.0000,+000000103592.00
4550,18,83,15,5,5,+00000797.0000,+00083.0000,+000000066151.00
4551,17,10,12,5,18,+00000978.0000,+00056.0000,+000000054768.00
4552,19,70,18,5,18,+00001328.0000,+00057.0000,+000000075696.00
4553,3,102,20,5,14,+00000674.0000,+00103.0000,+000000069422.00
4554,6,20,17,5,9,+00001160.0000,+00055.0000,+000000063800.00
4555,13,72,12,5,8,+00000637.0000,+00143.0000,+000000091091.00
4556,16,76,14,5,15,+00000595.0000,+00131.0000,+000000077945.00
4557,15,68,1,5,4,+00001258.0000,+00110.0000,+000000138380.00
4558,18,77,2,5,6,+00001073.0000,+00051.0000,+000000054723.00
4559,6,24,5,5,3,+00001164.0000,+00105.0000,+000000122220.00
4560,19,97,9,5,16,+00001084.0000,+00062.0000,+000000067208.00
4561,11,59,7,5,19,+00001178.0000,+00121.0000,+000000142538.00
4562,9,25,12,5,8,+00000813.0000,+00083.0000,+000000067479.00
4563,4,60,11,5,10,+00001451.0000,+00135.0000,+000000195885.00
4564,7,42,5,5,9,+00001424.0000,+00099.0000,+000000140976.00
4565,8,19,17,5,15,+00001010.0000,+00127.0000,+000000128270.00
4566,4,86,16,5,3,+00000748.0000,+00088.0000,+000000065824.00
4567,16,7,1,5,5,+00000876.0000,+00087.0000,+000000076212.00
4568,16,50,3,5,8,+00000684.0000,+00067.0000,+000000045828.00
4569,17,12,7,5,12,+00000656.0000,+00109.0000,+000000071504.00
4570,16,97,5,5,7,+00001265.0000,+00090.0000,+000000113850.00
4571,13,3,10,5,5,+00000839.0000,+00058.0000,+000000048662.00
4572,3,16,12,5,3,+00001046.0000,+00125.0000,+000000130750.00
4573,14,101,12,5,6,+00000627.0000,+00059.0000,+000000036993.00
4574,11,54,13,5,6,+00001251.0000,+00067.0000,+000000083817.00
4575,2,96,2,5,19,+00000760.0000,+00064.0000,+000000048640.00
4576,19,1,6,5,3,+00001221.0000,+00063.0000,+000000076923.00
4577,6,60,9,5,18,+00000641.0000,+00081.0000,+000000051921.00
4578,5,64,12,5,5,+00000712.0000,+00080.0000,+000000056960.00
4579,8,41,10,5,9,+00001257.0000,+00117.0000,+000000147069.00
4580,14,44,19,5,19,+00001274.0000,+00147.0000,+000000187278.00
4581,3,53,14,5,13,+00000617.0000,+00068.0000,+000000041956.00
4582,9,64,8,5,6,+00001060.0000,+00116.0000,+000000122960.00
4583,10,67,4,5,8,+00000951.0000,+00111.0000,+000000105561.00
4584,3,67,14,5,19,+00001238.0000,+00069.0000,+000000085422.00
4585,15,83,14,5,6,+00001372.0000,+00147.0000,+000000201684.00
4586,16,55,1,5,7,+00001493.0000,+00105.0000,+000000156765.00
4587,11,65,2,5,5,+00001082.0000,+00120.0000,+000000129840.00
4588,18,37,11,5,16,+00001170.0000,+00059.0000,+000000069030.00
4589,14,31,17,5,15,+00001413.0000,+00114.0000,+000000161082.00
4590,8,1,20,5,20,+00001091.0000,+00091.0000,+000000099281.00
4591,2,104,2,5,2,+00000671.0000,+00105.0000,+000000070455.00
4592,5,6,18,5,7,+00001206.0000,+00084.0000,+000000101304.00
4593,6,53,14,5,15,+00001156.0000,+00110.0000,+000000127160.00
4594,2,84,16,5,2,+00000761.0000,+00137.0000,+000000104257.00
4595,6,53,7,5,10,+00000845.0000,+00136.0000,+000000114920.00
4596,1,46,11,5,7,+00000696.0000,+00101.0000,+000000070296.00
4597,1,99,7,5,3,+00001067.0000,+00127.0000,+000000135509.00
4598,7,83,6,5,12,+00000792.0000,+00070.0000,+000000055440.00
4599,19,95,5,5,5,+00001372.0000,+00100.0000,+000000137200.00
4600,9,62,4,5,3,+00000858.0000,+00063.0000,+000000054054.00
4601,5,32,20,5,15,+00001128.0000,+00053.0000,+000000059784.00
4602,16,2,3,5,10,+00001197.0000,+00075.0000,+000000089775.00
4603,2,94,11,5,9,+00001224.0000,+00051.0000,+000000062424.00
4604,9,65,11,5,19,+00000536.0000,+00114.0000,+000000061104.00
4605,10,70,3,5,1,+00000840.0000,+00102.0000,+000000085680.00
4606,2,101,1,5,16,+00001196.0000,+00097.0000,+000000116012.00
4607,12,50,1,5,12,+00001312.0000,+00137.0000,+000000179744.00
4608,6,29,8,5,7,+00001333.0000,+00098.0000,+000000130634.00
4609,13,1,18,5,17,+00000813.0000,+00142.0000,+000000115446.00
4610,19,4,6,5,8,+00000774.0000,+00116.0000,+000000089784.00
4611,7,27,15,5,7,+00001342.0000,+00094.0000,+000000126148.00
4612,13,80,11,5,2,+00001126.0000,+00088.0000,+000000099088.00
4613,9,31,5,5,11,+00000665.0000,+00070.0000,+000000046550.00
4614,14,30,19,5,10,+00001244.0000,+00050.0000,+000000062200.00
4615,3,82,13,5,14,+00000827.0000,+00118.0000,+000000097586.00
4616,3,22,13,5,4,+00001452.0000,+00056.0000,+000000081312.00
4617,6,31,7,5,11,+00001141.0000,+00060.0000,+000000068460.00
4618,7,93,8,5,16,+00001214.0000,+00075.0000,+000000091050.00
4619,13,98,19,5,16,+00001193.0000,+00116.0000,+000000138388.00
4620,10,17,5,5,19,+00001330.0000,+00116.0000,+000000154280.00
4621,4,88,14,5,6,+00000614.0000,+00079.0000,+000000048506.00
4622,5,29,13,5,12,+00000969.0000,+00103.0000,+000000099807.00
4623,1,19,1,5,18,+00001425.0000,+00060.0000,+000000085500.00
4624,17,3,2,5,4,+00000681.0000,+00117.0000,+000000079677.00
4625,19,82,15,5,13,+00001294.0000,+00083.0000,+000000107402.00
4626,5,1,20,5,3,+00000753.0000,+00103.0000,+000000077559.00
4627,11,102,20,5,14,+00001305.0000,+00084.0000,+000000109620.00
4628,8,72,13,5,11,+00001091.0000,+00070.0000,+000000076370.00
4629,11,70,14,5,12,+00001154.0000,+00108.0000,+000000124632.00
4630,19,42,13,5,8,+00001071.0000,+00105.0000,+000000112455.00
4631,8,46,12,5,3,+00000925.0000,+00119.0000,+000000110075.00
4632,10,84,4,5,12,+00001093.0000,+00081.0000,+000000088533.00
4633,6,88,5,5,18,+00001462.0000,+00073.0000,+000000106726.00
4634,9,16,6,5,8,+00000991.0000,+00099.0000,+000000098109.00
4635,2,86,1,5,19,+00001124.0000,+00075.0000,+000000084300.00
4636,9,96,2,5,2,+00001114.0000,+00081.0000,+000000090234.00
4637,15,93,13,5,19,+00001128.0000,+00135.0000,+000000152280.00
4638,3,99,12,5,12,+00000507.0000,+00067.0000,+000000033969.00
4639,12,23,18,5,16,+00000775.0000,+00109.0000,+000000084475.00
4640,6,12,6,5,3,+00000828.0000,+00050.0000,+000000041400.00
4641,16,44,19,5,10,+00001256.0000,+00058.0000,+000000072848.00
4642,14,76,3,5,1,+00000593.0000,+00091.0000,+000000053963.00
4643,10,35,4,5,15,+00001032.0000,+00096.0000,+000000099072.00
4644,5,74,4,5,6,+00001451.0000,+00146.0000,+000000211846.00
4645,16,82,14,5,19,+00001285.0000,+00139.0000,+000000178615.00
4646,10,3,5,5,14,+00000681.0000,+00085.0000,+000000057885.00
4647,5,44,14,5,1,+00001440.0000,+00098.0000,+000000141120.00
4648,19,25,4,5,9,+00000860.0000,+00104.0000,+000000089440.00
4649,7,84,20,5,12,+00001471.0000,+00127.0000,+000000186817.00
4650,1,92,10,5,19,+00001077.0000,+00092.0000,+000000099084.00
4651,19,41,6,5,7,+00000756.0000,+00122.0000,+000000092232.00
4652,8,104,3,5,20,+00001154.0000,+00073.0000,+000000084242.00
4653,17,70,7,5,4,+00000810.0000,+00109.0000,+000000088290.00
4654,16,38,8,5,17,+00000721.0000,+00058.0000,+000000041818.00
4655,10,9,18,5,14,+00001013.0000,+00106.0000,+000000107378.00
4656,19,64,13,5,10,+00001279.0000,+00143.0000,+000000182897.00
4657,1,43,7,5,8,+00000644.0000,+00066.0000,+000000042504.00
4658,9,95,12,5,2,+00001306.0000,+00129.0000,+000000168474.00
4659,1,20,12,5,13,+00000666.0000,+00050.0000,+000000033300.00
4660,11,18,5,5,2,+00000572.0000,+00117.0000,+000000066924.00
4661,3,63,9,5,15,+00000903.0000,+00084.0000,+000000075852.00
4662,20,1,14,5,17,+00001162.0000,+00051.0000,+000000059262.00
4663,16,72,5,5,13,+00000987.0000,+00079.0000,+000000077973.00
4664,10,73,6,5,15,+00000534.0000,+00081.0000,+000000043254.00
4665,10,10,17,5,10,+00001420.0000,+00148.0000,+000000210160.00
4666,15,54,13,5,14,+00000665.0000,+00094.0000,+000000062510.00
4667,2,32,8,5,12,+00001312.0000,+00070.0000,+000000091840.00
4668,17,21,12,5,16,+00001365.0000,+00101.0000,+000000137865.00
4669,2,11,11,5,9,+00001407.0000,+00054.0000,+000000075978.00
4670,19,42,9,5,16,+00001063.0000,+00075.0000,+000000079725.00
4671,4,52,20,5,11,+00001060.0000,+00125.0000,+000000132500.00
4672,7,49,12,5,4,+00000951.0000,+00147.0000,+000000139797.00
4673,12,90,17,5,16,+00000992.0000,+00147.0000,+000000145824.00
4674,4,79,14,5,4,+00001449.0000,+00129.0000,+000000186921.00
4675,14,50,13,5,9,+00001460.0000,+00080.0000,+000000116800.00
4676,1,59,4,5,20,+00001373.0000,+00123.0000,+000000168879.00
4677,12,64,6,5,9,+00000541.0000,+00114.0000,+000000061674.00
4678,4,9,7,5,3,+00000639.0000,+00147.0000,+000000093933.00
4679,6,2,9,5,9,+00000860.0000,+00114.0000,+000000098040.00
4680,6,89,2,5,17,+00000551.0000,+00071.0000,+000000039121.00
4681,11,59,8,5,6,+00000755.0000,+00122.0000,+000000092110.00
4682,5,27,6,5,14,+00001256.0000,+00080.0000,+000000100480.00
4683,16,51,4,5,3,+00000753.0000,+00136.0000,+000000102408.00
4684,1,19,10,5,12,+00000909.0000,+00118.0000,+000000107262.00
4685,3,52,10,5,7,+00001007.0000,+00076.0000,+000000076532.00
4686,12,74,6,5,17,+00001252.0000,+00093.0000,+000000116436.00
4687,12,14,12,5,8,+00000784.0000,+00142.0000,+000000111328.00
4688,19,76,17,5,5,+00001262.0000,+00061.0000,+000000076982.00
4689,15,78,12,5,17,+00000598.0000,+00057.0000,+000000034086.00
4690,7,69,18,5,8,+00000514.0000,+00109.0000,+000000056026.00
4691,18,42,19,5,9,+00000790.0000,+00109.0000,+000000086110.00
4692,7,24,15,5,14,+00000567.0000,+00135.0000,+000000076545.00
4693,14,83,9,5,4,+00001122.0000,+00118.0000,+000000132396.00
4694,1,70,19,5,12,+00001338.0000,+00103.0000,+000000137814.00
4695,15,26,9,5,18,+00000664.0000,+00067.0000,+000000044488.00
4696,14,31,10,5,3,+00001070.0000,+00122.0000,+000000130540.00
4697,5,17,15,5,19,+00001080.0000,+00126.0000,+000000136080.00
4698,18,89,13,5,9,+00001275.0000,+00118.0000,+000000150450.00
4699,1,91,7,5,7,+00001331.0000,+00100.0000,+000000133100.00
4700,4,42,2,5,4,+00001138.0000,+00102.0000,+000000116076.00
4701,7,98,20,5,14,+00000862.0000,+00134.0000,+000000115508.00
4702,20,31,18,5,4,+00000513.0000,+00104.0000,+000000053352.00
4703,13,18,11,5,4,+00001112.0000,+00115.0000,+000000127880.00
4704,16,79,15,5,10,+00001040.0000,+00096.0000,+000000099840.00
4705,10,42,1,5,4,+00001337.0000,+00059.0000,+000000078883.00
4706,3,48,3,5,3,+00001253.0000,+00139.0000,+000000174167.00
4707,7,35,7,5,14,+00001383.0000,+00135.0000,+000000186705.00
4708,17,81,5,5,9,+00000610.0000,+00144.0000,+000000087840.00
4709,20,62,1,5,1,+00000686.0000,+00129.0000,+000000088494.00
4710,20,75,6,5,9,+00001478.0000,+00146.0000,+000000215788.00
4711,4,84,20,5,14,+00000934.0000,+00114.0000,+000000106476.00
4712,4,80,9,5,9,+00000663.0000,+00147.0000,+000000097461.00
4713,16,54,8,5,18,+00000571.0000,+00147.0000,+000000083937.00
4714,12,39,7,5,9,+00000795.0000,+00120.0000,+000000095400.00
4715,19,84,12,5,6,+00000759.0000,+00133.0000,+000000100947.00
4716,11,85,7,5,2,+00000753.0000,+00115.0000,+000000086595.00
4717,5,48,16,5,5,+00001069.0000,+00070.0000,+000000074830.00
4718,16,63,5,5,2,+00001051.0000,+00055.0000,+000000057805.00
4719,1,91,4,5,10,+00000512.0000,+00075.0000,+000000038400.00
4720,10,53,5,5,19,+00001031.0000,+00090.0000,+000000092790.00
4721,13,74,18,5,15,+00000720.0000,+00063.0000,+000000045360.00
4722,7,34,4,5,15,+00000919.0000,+00138.0000,+000000126822.00
4723,10,94,14,5,11,+00000919.0000,+00143.0000,+000000131417.00
4724,6,60,20,5,15,+00000506.0000,+00069.0000,+000000034914.00
4725,20,10,1,5,18,+00000950.0000,+00131.0000,+000000124450.00
4726,2,41,8,5,10,+00000783.0000,+00091.0000,+000000071253.00
4727,7,91,7,5,20,+00001462.0000,+00118.0000,+000000172516.00
4728,4,45,11,5,19,+00000831.0000,+00079.0000,+000000065649.00
4729,9,5,8,5,5,+00000865.0000,+00088.0000,+000000076120.00
4730,10,74,17,5,12,+00001297.0000,+00118.0000,+000000153046.00
4731,6,12,9,5,3,+00001034.0000,+00050.0000,+000000051700.00
4732,1,39,2,5,10,+00001380.0000,+00082.0000,+000000113160.00
4733,6,78,18,5,19,+00001365.0000,+00135.0000,+000000184275.00
4734,9,13,6,5,1,+00000547.0000,+00112.0000,+000000061264.00
4735,11,45,1,5,19,+00001330.0000,+00082.0000,+000000109060.00
4736,10,25,20,5,15,+00000708.0000,+00147.0000,+000000104076.00
4737,19,45,3,5,17,+00000802.0000,+00109.0000,+000000087418.00
4738,19,7,19,5,18,+00000786.0000,+00127.0000,+000000099822.00
4739,4,31,12,5,15,+00001279.0000,+00096.0000,+000000122784.00
4740,7,24,15,5,2,+00000948.0000,+00115.0000,+000000109020.00
4741,13,23,11,5,8,+00001006.0000,+00135.0000,+000000135810.00
4742,11,104,11,5,15,+00001234.0000,+00114.0000,+000000140676.00
4743,3,40,15,5,17,+00000891.0000,+00131.0000,+000000116721.00
4744,8,83,2,5,5,+00001364.0000,+00061.0000,+000000083204.00
4745,3,49,13,5,15,+00001096.0000,+00053.0000,+000000058088.00
4746,4,24,11,5,6,+00001325.0000,+00060.0000,+000000079500.00
4747,10,53,7,5,1,+00001306.0000,+00071.0000,+000000092726.00
4748,6,55,20,5,18,+00001483.0000,+00118.0000,+000000174994.00
4749,10,49,3,5,14,+00000857.0000,+00110.0000,+000000094270.00
4750,10,12,15,5,11,+00001376.0000,+00103.0000,+000000141728.00
4751,10,18,12,5,9,+00000611.0000,+00061.0000,+000000037271.00
4752,6,48,5,5,1,+00001345.0000,+00098.0000,+000000131810.00
4753,3,30,13,5,9,+00000774.0000,+00098.0000,+000000075852.00
4754,8,30,20,5,19,+00000960.0000,+00054.0000,+000000051840.00
4755,3,29,15,5,6,+00001364.0000,+00103.0000,+000000140492.00
4756,5,47,12,5,4,+00001437.0000,+00068.0000,+000000097716.00
4757,8,36,18,5,16,+00000550.0000,+00079.0000,+000000043450.00
4758,1,43,17,5,19,+00000874.0000,+00078.0000,+000000068172.00
4759,8,9,12,5,16,+00001240.0000,+00087.0000,+000000107880.00
4760,9,52,14,5,19,+00000826.0000,+00076.0000,+000000062776.00
4761,15,98,3,5,16,+00001005.0000,+00133.0000,+000000133665.00
4762,14,97,4,5,3,+00001122.0000,+00121.0000,+000000135762.00
4763,9,91,13,5,12,+00001093.0000,+00082.0000,+000000089626.00
4764,8,2,20,5,5,+00001113.0000,+00055.0000,+000000061215.00
4765,12,12,3,5,8,+00001223.0000,+00064.0000,+000000078272.00
4766,16,20,4,5,13,+00000673.0000,+00057.0000,+000000038361.00
4767,3,22,19,5,10,+00001469.0000,+00144.0000,+000000211536.00
4768,1,54,15,5,8,+00000797.0000,+00084.0000,+000000066948.00
4769,1,8,14,5,5,+00001442.0000,+00136.0000,+000000196112.00
4770,13,12,3,5,5,+00001135.0000,+00130.0000,+000000147550.00
4771,19,30,12,5,9,+00000594.0000,+00143.0000,+000000084942.00
4772,9,24,7,5,3,+00001268.0000,+00063.0000,+000000079884.00
4773,20,56,17,5,5,+00000798.0000,+00107.0000,+000000085386.00
4774,11,62,7,5,8,+00001291.0000,+00117.0000,+000000151047.00
4775,12,15,16,5,4,+00001240.0000,+00105.0000,+000000130200.00
4776,18,34,6,5,15,+00001211.0000,+00110.0000,+000000133210.00
4777,3,33,17,5,2,+00001124.0000,+00112.0000,+000000125888.00
4778,13,30,15,5,12,+00000580.0000,+00091.0000,+000000052780.00
4779,4,10,12,5,14,+00000970.0000,+00077.0000,+000000074690.00
4780,10,36,1,5,12,+00001264.0000,+00086.0000,+000000108704.00
4781,14,91,13,5,4,+00001416.0000,+00080.0000,+000000113280.00
4782,3,94,15,5,9,+00001025.0000,+00073.0000,+000000074825.00
4783,17,42,2,5,2,+00000736.0000,+00073.0000,+000000053728.00
4784,19,20,15,5,4,+00000669.0000,+00061.0000,+000000040809.00
4785,14,104,4,5,18,+00000843.0000,+00076.0000,+000000064068.00
4786,10,81,8,5,1,+00001336.0000,+00142.0000,+000000189712.00
4787,14,55,14,5,8,+00000556.0000,+00056.0000,+000000031136.00
4788,6,66,6,5,18,+00001226.0000,+00104.0000,+000000127504.00
4789,12,47,11,5,15,+00001160.0000,+00130.0000,+000000150800.00
4790,3,70,8,5,18,+00001272.0000,+00061.0000,+000000077592.00
4791,14,34,12,5,14,+00001441.0000,+00062.0000,+000000089342.00
4792,2,72,14,5,14,+00000686.0000,+00139.0000,+000000095354.00
4793,11,20,19,5,20,+00001354.0000,+00143.0000,+000000193622.00
4794,7,80,12,5,16,+00000736.0000,+00055.0000,+000000040480.00
4795,20,82,10,5,8,+00001312.0000,+00060.0000,+000000078720.00
4796,4,60,18,5,4,+00001255.0000,+00098.0000,+000000122990.00
4797,20,31,8,5,1,+00001118.0000,+00110.0000,+000000122980.00
4798,13,58,5,5,20,+00000516.0000,+00116.0000,+000000059856.00
4799,4,37,9,5,10,+00000637.0000,+00106.0000,+000000067522.00
4800,5,17,15,5,8,+00000973.0000,+00104.0000,+000000101192.00
4801,19,72,11,5,6,+00001232.0000,+00092.0000,+000000113344.00
4802,19,74,17,5,3,+00000750.0000,+00074.0000,+000000055500.00
4803,3,63,9,5,1,+00000835.0000,+00050.0000,+000000041750.00
4804,13,3,16,5,11,+00000871.0000,+00050.0000,+000000043550.00
4805,7,47,18,5,3,+00001058.0000,+00079.0000,+000000083582.00
4806,3,19,17,5,11,+00001193.0000,+00051.0000,+000000060843.00
4807,4,63,20,5,1,+00000628.0000,+00064.0000,+000000040192.00
4808,16,57,11,5,12,+00000599.0000,+00120.0000,+000000071880.00
4809,11,29,6,5,1,+00000831.0000,+00141.0000,+000000117171.00
4810,15,4,16,5,1,+00000795.0000,+00092.0000,+000000073140.00
4811,19,53,20,5,17,+00000816.0000,+00141.0000,+000000115056.00
4812,17,67,13,5,1,+00000632.0000,+00111.0000,+000000070152.00
4813,5,36,18,5,17,+00000567.0000,+00117.0000,+000000066339.00
4814,11,93,6,5,16,+00001067.0000,+00091.0000,+000000097097.00
4815,17,14,18,5,5,+00001498.0000,+00136.0000,+000000203728.00
4816,14,72,19,5,10,+00000957.0000,+00142.0000,+000000135894.00
4817,1,34,15,5,7,+00000597.0000,+00129.0000,+000000077013.00
4818,6,56,19,5,15,+00001433.0000,+00146.0000,+000000209218.00
4819,19,66,15,5,18,+00000913.0000,+00109.0000,+000000099517.00
4820,8,87,8,5,12,+00001316.0000,+00066.0000,+000000086856.00
4821,3,103,17,5,14,+00000719.0000,+00087.0000,+000000062553.00
4822,18,65,7,5,18,+00001327.0000,+00112.0000,+000000148624.00
4823,10,9,1,5,2,+00000599.0000,+00101.0000,+000000060499.00
4824,19,30,3,5,6,+00001115.0000,+00063.0000,+000000070245.00
4825,1,88,1,5,5,+00000594.0000,+00121.0000,+000000071874.00
4826,10,11,20,5,7,+00000870.0000,+00113.0000,+000000098310.00
4827,7,27,9,5,18,+00001092.0000,+00061.0000,+000000066612.00
4828,14,83,4,5,15,+00001332.0000,+00110.0000,+000000146520.00
4829,6,74,18,5,1,+00001168.0000,+00082.0000,+000000095776.00
4830,1,23,6,5,13,+00001420.0000,+00110.0000,+000000156200.00
4831,9,35,20,5,19,+00001199.0000,+00144.0000,+000000172656.00
4832,11,67,11,5,1,+00000970.0000,+00093.0000,+000000090210.00
4833,14,12,6,5,17,+00000964.0000,+00098.0000,+000000094472.00
4834,15,73,11,5,11,+00000677.0000,+00064.0000,+000000043328.00
4835,3,12,17,5,18,+00001290.0000,+00091.0000,+000000117390.00
4836,3,50,2,5,20,+00001427.0000,+00143.0000,+000000204061.00
4837,11,74,1,5,17,+00000719.0000,+00054.0000,+000000038826.00
4838,4,32,3,5,6,+00001213.0000,+00083.0000,+000000100679.00
4839,12,79,11,5,13,+00000506.0000,+00098.0000,+000000049588.00
4840,5,34,9,5,14,+00001267.0000,+00141.0000,+000000178647.00
4841,17,10,11,5,17,+00001072.0000,+00145.0000,+000000155440.00
4842,1,57,11,5,15,+00001109.0000,+00130.0000,+000000144170.00
4843,18,28,4,5,4,+00000673.0000,+00092.0000,+000000061916.00
4844,13,103,5,5,2,+00000637.0000,+00144.0000,+000000091728.00
6437,4,103,7,5,4,+00001230.0000,+00056.0000,+000000068880.00
6438,10,8,14,5,12,+00000778.0000,+00140.0000,+000000108920.00
6439,2,76,20,5,11,+00001068.0000,+00143.0000,+000000152724.00
6440,3,9,2,5,12,+00000981.0000,+00094.0000,+000000092214.00
6441,7,90,2,5,8,+00001466.0000,+00098.0000,+000000143668.00
6442,10,99,9,5,17,+00000576.0000,+00109.0000,+000000062784.00
6443,3,16,19,5,18,+00000689.0000,+00093.0000,+000000064077.00
6444,7,100,12,5,20,+00000981.0000,+00085.0000,+000000083385.00
6445,18,85,9,5,18,+00000562.0000,+00098.0000,+000000055076.00
6446,16,103,11,5,20,+00001299.0000,+00148.0000,+000000192252.00
6447,6,104,4,5,14,+00001102.0000,+00102.0000,+000000112404.00
6448,8,70,18,5,7,+00001001.0000,+00104.0000,+000000104104.00
6449,7,54,10,5,5,+00001241.0000,+00059.0000,+000000073219.00
6450,11,21,20,5,17,+00001125.0000,+00126.0000,+000000141750.00
6451,18,2,9,5,7,+00000534.0000,+00123.0000,+000000065682.00
6452,9,45,2,5,9,+00000809.0000,+00138.0000,+000000111642.00
6453,16,25,4,5,1,+00000923.0000,+00130.0000,+000000119990.00
6454,7,49,4,5,9,+00000728.0000,+00101.0000,+000000073528.00
6455,19,58,11,5,2,+00000890.0000,+00076.0000,+000000067640.00
6456,2,59,19,5,3,+00001136.0000,+00087.0000,+000000098832.00
6457,20,48,5,5,11,+00000814.0000,+00107.0000,+000000087098.00
6458,18,102,14,5,14,+00001024.0000,+00065.0000,+000000066560.00
6459,8,97,17,5,12,+00000961.0000,+00100.0000,+000000096100.00
6460,2,30,6,5,10,+00001084.0000,+00071.0000,+000000076964.00
6461,8,68,2,5,11,+00001194.0000,+00096.0000,+000000114624.00
6462,16,86,8,5,8,+00000842.0000,+00134.0000,+000000112828.00
6463,2,8,19,5,19,+00000587.0000,+00099.0000,+000000058113.00
6464,1,58,3,5,4,+00001499.0000,+00099.0000,+000000148401.00
6465,10,56,10,5,1,+00000977.0000,+00121.0000,+000000118217.00
6466,10,94,16,5,18,+00000972.0000,+00059.0000,+000000057348.00
6467,5,21,8,5,16,+00001402.0000,+00113.0000,+000000158426.00
6468,11,40,14,5,16,+00000640.0000,+00096.0000,+000000061440.00
6469,15,47,3,5,20,+00001283.0000,+00084.0000,+000000107772.00
6470,20,36,1,5,17,+00001298.0000,+00073.0000,+000000094754.00
6471,18,29,1,5,14,+00001079.0000,+00111.0000,+000000119769.00
6472,14,40,17,5,4,+00000770.0000,+00091.0000,+000000070070.00
6473,8,95,16,5,18,+00000731.0000,+00137.0000,+000000100147.00
6474,16,78,6,5,1,+00001347.0000,+00108.0000,+000000145476.00
6475,2,59,3,5,14,+00001368.0000,+00117.0000,+000000160056.00
6476,9,44,8,5,20,+00000834.0000,+00132.0000,+000000110088.00
6477,12,57,10,5,12,+00000850.0000,+00057.0000,+000000048450.00
